Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,direction,n_hits
gs_ind_0,Cleavage Of Damaged Purine R-HSA-110331,6/24,0.012035479323463593,0.13660269032131178,3.875781750679543,17.130553733690807,H2BC15;H2BC17;H2BC9;H2BC11;H2AX;NEIL3,up in tumor,6
gs_ind_0,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,17/113,0.012216458757951859,0.1372839672304491,2.004763656976918,8.830926087411685,KIF15;MAFG;CENPE;KIF5A;KIFC2;KIF2C;VPS45;RACGAP1;KIF20A;KIF23;KIFC1;KIF4A;KIF11;KIF18A;KIF21B;KIF18B;DOCK3,up in tumor,17
gs_ind_0,TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,5/18,0.01361285566361637,0.14856337671350558,4.492801436685937,19.304402625331324,CCNB1;CDC25C;AURKA;RBL1;CDK1,up in tumor,5
gs_ind_0,RNA Polymerase I Promoter Opening R-HSA-73728,5/18,0.01361285566361637,0.14856337671350558,4.492801436685937,19.304402625331324,H2BC15;H2BC17;H2BC9;H2BC11;H2AX,up in tumor,5
gs_ind_0,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,8/39,0.013603804588491034,0.14856337671350558,2.977972671560666,12.797556960156985,CSPG4;ACAN;CHST6;GPC2;BCAN;GPC3;SLC26A2;CSPG5,up in tumor,8
gs_ind_0,Polymerase Switching On C-strand Of Telomere R-HSA-174411,6/25,0.014744864455666232,0.15938496340172548,3.6768420096302354,15.504729575269803,DSCC1;CHTF18;POLD1;PRIM2;RFC4;POLA2,up in tumor,6
gs_ind_0,CDC6 Association With ORC:origin Complex R-HSA-68689,3/7,0.015629678727916027,0.16735552222815747,8.571640211640212,35.64588317721075,ORC6;CDC6;MCM8,up in tumor,3
gs_ind_0,Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,11/64,0.015858955528757525,0.16822350023495133,2.3735329350494108,9.83597013865848,COL2A1;COL8A1;COL22A1;COL9A1;COL24A1;COL15A1;COL11A1;COL4A1;COL7A1;P4HA2;COL4A2,up in tumor,11
gs_ind_0,Transcriptional Regulation By E2F6 R-HSA-8953750,7/33,0.017120602063114082,0.17992484575587483,3.1224691408842764,12.70055811718672,RRM2;EZH2;E2F1;CHEK1;CDC7;RAD51;EHMT2,up in tumor,7
gs_ind_0,APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,6/26,0.01785014834653805,0.18587081076440998,3.4973110238052505,14.079276981881828,UBE2C;CDC20;NEK2;MAD2L1;UBE2S;BUB1B,up in tumor,6
gs_ind_0,Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035,4/13,0.01860474594388758,0.19023771753434598,5.221875134337341,20.805718518711007,CDK1;CCNB1;CDC25C;CHEK1,up in tumor,4
gs_ind_0,CS/DS Degradation R-HSA-2024101,4/13,0.01860474594388758,0.19023771753434598,5.221875134337341,20.805718518711007,CSPG4;IDUA;BCAN;CSPG5,up in tumor,4
gs_ind_0,Lagging Strand Synthesis R-HSA-69186,5/20,0.021438632055181043,0.20621057103924137,3.912698482438643,15.0347816082053,POLD1;PRIM2;RFC4;POLA2;FEN1,up in tumor,5
gs_ind_0,"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",5/20,0.021438632055181043,0.20621057103924137,3.912698482438643,15.0347816082053,CSPG4;GPC3;GPC2;BCAN;CSPG5,up in tumor,5
gs_ind_0,Packaging Of Telomere Ends R-HSA-171306,5/20,0.021438632055181043,0.20621057103924137,3.912698482438643,15.0347816082053,H2BC15;H2BC17;H2BC9;H2BC11;H2AX,up in tumor,5
gs_ind_0,Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,5/20,0.021438632055181043,0.20621057103924137,3.912698482438643,15.0347816082053,CSPG4;GPC3;GPC2;BCAN;CSPG5,up in tumor,5
gs_ind_0,Defective B3GAT3 Causes JDSSDHD R-HSA-3560801,5/20,0.021438632055181043,0.20621057103924137,3.912698482438643,15.0347816082053,CSPG4;GPC3;GPC2;BCAN;CSPG5,up in tumor,5
gs_ind_0,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,13/84,0.021223342732790897,0.20621057103924137,2.0852917260578,8.033906739544955,CCNA2;CCNB1;UBE2C;UBE2S;CDC20;PLK1;AURKA;PTTG1;AURKB;NEK2;MAD2L1;CDK1;BUB1B,up in tumor,13
gs_ind_0,Phosphorylation Of APC/C R-HSA-176412,5/20,0.021438632055181043,0.20621057103924137,3.912698482438643,15.0347816082053,CCNB1;UBE2C;UBE2S;PLK1;CDK1,up in tumor,5
gs_ind_0,Removal Of Flap Intermediate R-HSA-69166,4/14,0.024363273800716432,0.2143590369287841,4.724320329819921,17.549330932807486,POLD1;POLA2;PRIM2;FEN1,up in tumor,4
gs_ind_0,Leading Strand Synthesis R-HSA-69109,4/14,0.024363273800716432,0.2143590369287841,4.724320329819921,17.549330932807486,POLD1;POLA2;PRIM2;RFC4,up in tumor,4
gs_ind_0,Activation Of GABAB Receptors R-HSA-991365,7/35,0.023316144841164677,0.2143590369287841,2.9030614441749316,10.91147358788657,GNAL;GNG4;KCNJ5;GABBR2;KCNJ6;UBD;ADCY6,up in tumor,7
gs_ind_0,ECM Proteoglycans R-HSA-3000178,9/51,0.023638707408595708,0.2143590369287841,2.4668786433492316,9.238139248083103,LAMA4;ACAN;HAPLN1;COL9A1;ITGA2;IBSP;MATN3;BCAN;LAMC1,up in tumor,9
gs_ind_0,Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,4/14,0.024363273800716432,0.2143590369287841,4.724320329819921,17.549330932807486,CDK1;CCNB1;CCNB2;PLK1,up in tumor,4
gs_ind_0,TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205,4/14,0.024363273800716432,0.2143590369287841,4.724320329819921,17.549330932807486,TP73;BIRC5;TP53I3;MPZ,up in tumor,4
gs_ind_0,Defective CHSY1 Causes TPBS R-HSA-3595177,3/8,0.023475882700348873,0.2143590369287841,7.012813852813853,26.310546348021212,CSPG4;BCAN;CSPG5,up in tumor,3
gs_ind_0,Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470,4/14,0.024363273800716432,0.2143590369287841,4.724320329819921,17.549330932807486,DKK1;DKK4;KREMEN2;WNT3A,up in tumor,4
gs_ind_0,"Defective CHST14 Causes EDS, Musculocontractural Type R-HSA-3595174",3/8,0.023475882700348873,0.2143590369287841,7.012813852813853,26.310546348021212,CSPG4;BCAN;CSPG5,up in tumor,3
gs_ind_0,Defective CHST3 Causes SEDCJD R-HSA-3595172,3/8,0.023475882700348873,0.2143590369287841,7.012813852813853,26.310546348021212,CSPG4;BCAN;CSPG5,up in tumor,3
gs_ind_0,Fanconi Anemia Pathway R-HSA-6783310,7/35,0.023316144841164677,0.2143590369287841,2.9030614441749316,10.91147358788657,EME1;FANCB;FAAP24;FANCI;FANCD2;FANCE;UBE2T,up in tumor,7
gs_ind_0,Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex R-HSA-141430,5/21,0.026257973025111347,0.22925230295001062,3.675383637519295,13.377608444832855,UBE2C;CDC20;MAD2L1;UBE2S;BUB1B,up in tumor,5
gs_ind_0,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,7/36,0.026928089080905267,0.23330825272387387,2.804513919381751,10.137154880382791,BLM;EXO1;RAD51;RFC4;ARTN;RMI2;BRIP1,up in tumor,7
gs_ind_0,DNA Repair R-HSA-73894,34/291,0.028186908254616155,0.2423647035529495,1.4831313030883622,5.2931438298329825,CCNA2;FANCB;EME1;CHEK1;EXO1;H2BC9;FANCD2;PCLAF;BLM;H2BC15;H2BC17;FAAP24;NEIL3;FANCE;RMI2;FEN1;MSH2;XRCC3;BRCA2;ARTN;UBE2T;EYA1;XRCC2;DTL;KPNA2;CLSPN;POLD1;FANCI;RAD51;RFC4;BRIP1;H2BC11;H2AX;RAD51AP1,up in tumor,34
gs_ind_0,GPCR Ligand Binding R-HSA-500792,35/302,0.029201211487048268,0.2491983085548856,1.469148008292419,5.191300718382922,AVPR2;CCR8;FZD10;CCR3;PLPPR4;KISS1;GPR35;BDKRB1;CCL25;F2RL3;CRHR2;CHGA;CCL20;OXTR;WNT3A;GNG4;GRPR;ADM2;GABBR2;PLPPR2;HTR4;TAC3;GRM2;APLN;RHO;GLP1R;GALR3;HTR1D;NPFFR2;UBD;WNT6;BDKRB2;ADRA2C;ADRA1D;GHRHR,up in tumor,35
gs_ind_0,Inwardly Rectifying K+ Channels R-HSA-1296065,6/29,0.029769690236824575,0.25028591421330293,3.050393463347309,10.71988948740137,GNG4;KCNJ5;GABBR2;KCNJ11;KCNJ6;UBD,up in tumor,6
gs_ind_0,Cleavage Of Damaged Pyrimidine R-HSA-110329,6/29,0.029769690236824575,0.25028591421330293,3.050393463347309,10.71988948740137,H2BC15;H2BC17;H2BC9;H2BC11;H2AX;NEIL3,up in tumor,6
gs_ind_0,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,8/45,0.030681127148993518,0.2560520537802033,2.5007548885857207,8.712899023713899,H2BC15;LEF1;H2BC17;H2BC9;H2AX;BCL9;H2BC11;TERT,up in tumor,8
gs_ind_0,Processive Synthesis On Lagging Strand R-HSA-69183,4/15,0.031082884024164245,0.2575114844337695,4.313296795653358,14.971875726458103,POLD1;POLA2;PRIM2;FEN1,up in tumor,4
gs_ind_0,Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3 R-HSA-5625886,5/22,0.031716359165054546,0.2608555626980935,3.465190489162159,11.958104412229073,H2BC15;H2BC17;H2BC9;H2BC11;H2AX,up in tumor,5
gs_ind_0,Serotonin Receptors R-HSA-390666,2/4,0.03712309390603382,0.29882774172587506,11.015773728583085,36.28062731140805,HTR1D;HTR4,up in tumor,2
gs_ind_0,Interaction With Cumulus Cells And Zona Pellucida R-HSA-2534343,2/4,0.03712309390603382,0.29882774172587506,11.015773728583085,36.28062731140805,ADAM21;ZP3,up in tumor,2
gs_ind_0,G2 Phase R-HSA-68911,2/4,0.03712309390603382,0.29882774172587506,11.015773728583085,36.28062731140805,CCNA2;E2F1,up in tumor,2
gs_ind_0,RHOB GTPase Cycle R-HSA-9013026,10/64,0.03798247780159002,0.3007252296018574,2.1261073201536655,6.953711099065592,ECT2;ARHGAP39;ANLN;IQGAP3;ARHGEF11;DEPDC1B;RACGAP1;PKN3;MCAM;DIAPH3,up in tumor,10
gs_ind_0,SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,5/23,0.03783308303569179,0.3007252296018574,3.2777209244111996,10.73313102105566,H2BC15;H2BC17;H2BC9;H2BC11;H2AX,up in tumor,5
gs_ind_0,Signaling By NOTCH3 R-HSA-9012852,8/47,0.03868359781662659,0.3007252296018574,2.3738995285544062,7.720727437951964,TACC3;HES5;HEY1;NOTCH3;DLL4;EGF;JAG2;DLGAP5,up in tumor,8
gs_ind_0,Cyclin D Associated Events In G1 R-HSA-69231,8/47,0.03868359781662659,0.3007252296018574,2.3738995285544062,7.720727437951964,E2F2;CDKN2A;E2F1;CDKN2B;CCNE1;CDKN2C;RBL1;CCNE2,up in tumor,8
gs_ind_0,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,11/73,0.03849523878650375,0.3007252296018574,2.030839027056573,6.614890944142029,CCNA2;CCNB1;UBE2C;UBE2S;CDC20;PLK1;PTTG1;NEK2;MAD2L1;CDK1;BUB1B,up in tumor,11
gs_ind_0,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,6/31,0.04007235471819366,0.3073116392239852,2.810869019180308,9.042758434864776,H2BC15;H2BC17;H2BC9;EHMT2;H2BC11;H2AX,up in tumor,6
gs_ind_0,"Base-Excision Repair, AP Site Formation R-HSA-73929",6/31,0.04007235471819366,0.3073116392239852,2.810869019180308,9.042758434864776,H2BC15;H2BC17;H2BC9;H2BC11;H2AX;NEIL3,up in tumor,6
gs_ind_0,Orc1 Removal From Chromatin R-HSA-68949,10/65,0.041670796622299125,0.3174251957470437,2.0876957263190534,6.634602479706605,CCNA2;MCM4;ORC6;MCM7;MCM3;MCM6;CDT1;MCM8;CDC6;MCM5,up in tumor,10
gs_ind_0,Caspase Activation Via Dependence Receptors In Absence Of Ligand R-HSA-418889,3/10,0.04437347714933248,0.33319661936689354,5.142222222222222,16.018605090729988,UNC5A;DAPK2;DCC,up in tumor,3
gs_ind_0,APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048,5/24,0.044621926117857105,0.33319661936689354,3.109479007327005,9.669018020611269,CCNB1;UBE2C;UBE2S;CDC20;CDK1,up in tumor,5
gs_ind_0,Activation Of G Protein Gated Potassium Channels R-HSA-1296041,5/24,0.044621926117857105,0.33319661936689354,3.109479007327005,9.669018020611269,GNG4;KCNJ5;GABBR2;KCNJ6;UBD,up in tumor,5
gs_ind_0,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,4/17,0.047473929748163037,0.35217588407951006,3.6739268536164804,11.196566036501332,CCNE2;E2F2;CCNE1;E2F1,up in tumor,4
gs_ind_0,Oncogene Induced Senescence R-HSA-2559585,6/33,0.052384134923809465,0.3835870525066048,2.60618449416487,7.686032915790087,E2F2;CDKN2A;DAND5;E2F1;CDKN2B;CDKN2C,up in tumor,6
gs_ind_0,NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507,5/25,0.052091191533404836,0.3835870525066048,2.9576509358120004,8.73914694287956,TACC3;NOTCH3;DLL4;EGF;JAG2,up in tumor,5
gs_ind_0,Base Excision Repair R-HSA-73884,9/59,0.054128640763799446,0.3938205594032845,2.075264283185075,6.052283798658073,H2BC15;H2BC17;H2BC9;POLD1;RFC4;FEN1;H2BC11;H2AX;NEIL3,up in tumor,9
gs_ind_0,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,12/87,0.05653611789971865,0.40871652112216983,1.8271680728422495,5.249226555668253,BLM;CCNA2;PRKAA2;CHEK1;EXO1;TPX2;AURKA;AURKB;RFC4;ARTN;RMI2;BRIP1,up in tumor,12
gs_ind_0,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,4/18,0.05714852234374778,0.4092463997934675,3.420383600739788,9.789485871658519,ACTN2;RASGRF2;MPP3;GPRIN1,up in tumor,4
gs_ind_0,Dermatan Sulfate Biosynthesis R-HSA-2022923,3/11,0.05733055292260911,0.4092463997934675,4.53703081232493,12.97101533272903,CSPG4;BCAN;CSPG5,up in tumor,3
gs_ind_0,Vasopressin-like Receptors R-HSA-388479,2/5,0.058490532390856526,0.41491721414763844,7.868021290648432,22.336449930525752,OXTR;AVPR2,up in tumor,2
gs_ind_0,GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475,5/26,0.06024382086361121,0.42207862148270814,2.8199464058332753,7.92223129677149,CSPG4;GPC3;GPC2;BCAN;CSPG5,up in tumor,5
gs_ind_0,Activation Of Matrix Metalloproteinases R-HSA-1592389,5/26,0.06024382086361121,0.42207862148270814,2.8199464058332753,7.92223129677149,MMP11;CTSV;MMP10;MMP24;MMP1,up in tumor,5
gs_ind_0,Signaling By GPCR R-HSA-372790,53/514,0.0619736960039158,0.4315346316837082,1.2836854586367046,3.5699873369165065,AVPR2;CCR8;FZD10;RGS20;CCR3;PLPPR4;KISS1;GPR35;GPSM2;CCL25;F2RL3;BDKRB1;CRHR2;ADCY6;DAGLA;CHGA;CCL20;OXTR;DGKI;GNAL;WNT3A;GNG4;GRPR;ADM2;GABBR2;PLPPR2;GNAZ;HTR4;TAC3;ECT2;PDE1C;ARHGEF37;GRM2;APLN;RHO;GLP1R;GALR3;FGD1;HTR1D;NPFFR2;UBD;ARHGEF39;WNT6;KPNA2;RASGRF2;BDKRB2;TRPC6;ARHGEF11;ADRA2C;RGS5;ADRA1D;GPSM1;GHRHR,up in tumor,53
gs_ind_0,Collagen Degradation R-HSA-1442490,6/35,0.06675991691555798,0.4615849130407131,2.429253803049831,6.5751456962694945,MMP11;COL9A1;COL15A1;MMP12;MMP10;MMP1,up in tumor,6
gs_ind_0,MHC Class II Antigen Presentation R-HSA-2132295,13/99,0.06710265255657943,0.4615849130407131,1.7223994369894753,4.6531166866526545,KIF15;CENPE;KIF5A;CTSV;KIF2C;DNM3;RACGAP1;KIF20A;KIF23;KIF4A;KIF11;KIF18A;DYNC1I1,up in tumor,13
gs_ind_0,Other Semaphorin Interactions R-HSA-416700,4/19,0.06779250245615773,0.46352102582975313,3.1995556062987975,8.610975756457364,PLXNA1;SEMA7A;TREM2;PLXNC1,up in tumor,4
gs_ind_0,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,7/44,0.06973363861753111,0.4683294664550166,2.205344968639215,5.87299344546468,H2BC15;E2F1;H2BC17;H2BC9;LEF1;H2BC11;H2AX,up in tumor,7
gs_ind_0,Sensory Perception R-HSA-9709957,21/179,0.06947015641115564,0.4683294664550166,1.4982267981896091,3.995558156707622,WHRN;EBF1;AKR1C3;GPC2;LPL;GNAL;OR2I1P;PDE6A;STRA6;ANO2;OR51E2;STX1A;RHO;SCN4B;CLIC5;CABP1;AKR1B10;PPEF1;GPC3;OR2B6;OR51E1,up in tumor,21
gs_ind_0,RHOC GTPase Cycle R-HSA-9013106,10/71,0.06893816374778919,0.4683294664550166,1.883458471295994,5.037395103405264,ARHGAP39;ANLN;IQGAP3;ARHGEF11;DEPDC1B;RACGAP1;CCDC187;PKN3;MCAM;DIAPH3,up in tumor,10
gs_ind_0,DNA Double Strand Break Response R-HSA-5693606,8/53,0.07060272880345266,0.4713770423054045,2.0602461658396174,5.461066664727012,KPNA2;H2BC15;H2BC17;H2BC9;ARTN;EYA1;H2BC11;H2AX,up in tumor,8
gs_ind_0,HDR Thru MMEJ (alt-NHEJ) R-HSA-5685939,3/12,0.07184960738463034,0.47412386268346185,4.059248120300752,10.68873149655557,BRCA2;ARTN;FEN1,up in tumor,3
gs_ind_0,LGI-ADAM Interactions R-HSA-5682910,3/12,0.07184960738463034,0.47412386268346185,4.059248120300752,10.68873149655557,STX1A;LGI3;ADAM11,up in tumor,3
gs_ind_0,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,10/72,0.07437276102128565,0.487438681710486,1.8532313575525812,4.8159284285002,CCNA2;CCNB1;UBE2C;UBE2S;CDC20;PTTG1;NEK2;MAD2L1;CDK1;BUB1B,up in tumor,10
gs_ind_0,Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,6/36,0.0747262824824886,0.487438681710486,2.349489966891412,6.094397022598722,E2F2;E2F1;UBE2C;UBE2S;CCNE1;CCNE2,up in tumor,6
gs_ind_0,Mitotic G2-G2/M Phases R-HSA-453274,21/181,0.07615090054487857,0.4938929835339267,1.4794100601051776,3.8095376753223236,HMMR;CCNA2;GTSE1;FBXL18;E2F1;TPX2;CENPF;CDK1;CEP131;LIN9;AURKA;NEK2;FOXM1;CCNB1;PLK4;CDC25C;CCNB2;PKMYT1;PLK1;CDC25A;MYBL2,up in tumor,21
gs_ind_0,Amine Ligand-Binding Receptors R-HSA-375280,4/20,0.07938097005640186,0.5119170512160007,3.0054946414870183,7.614410489453588,ADRA1D;HTR1D;HTR4;ADRA2C,up in tumor,4
gs_ind_0,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,24/214,0.08316906585896269,0.5193593407588156,1.4205745958055822,3.532798273621984,AVPR2;CCR8;CCR3;PLPPR4;KISS1;GPR35;BDKRB1;CCL25;F2RL3;CHGA;CCL20;OXTR;GRPR;PLPPR2;HTR4;TAC3;APLN;RHO;GALR3;HTR1D;NPFFR2;BDKRB2;ADRA2C;ADRA1D,up in tumor,24
gs_ind_0,Digestion Of Dietary Lipid R-HSA-192456,1/1,0.0832805286503123,0.5193593407588156,33.03261755911932,82.10390898978821,CEL,up in tumor,1
gs_ind_0,Sensing Of DNA Double Strand Breaks R-HSA-5693548,2/6,0.0829773808649921,0.5193593407588156,6.1192699362402925,15.232008570124677,KPNA2;ARTN,up in tumor,2
gs_ind_0,Glycoprotein Hormones R-HSA-209822,2/6,0.0829773808649921,0.5193593407588156,6.1192699362402925,15.232008570124677,CHGA;INHA,up in tumor,2
gs_ind_0,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) Bind RNA R-HSA-428359,2/6,0.0829773808649921,0.5193593407588156,6.1192699362402925,15.232008570124677,IGF2BP3;IGF2BP1,up in tumor,2
gs_ind_0,Estrogen Biosynthesis R-HSA-193144,2/6,0.0829773808649921,0.5193593407588156,6.1192699362402925,15.232008570124677,AKR1B15;CYP19A1,up in tumor,2
gs_ind_0,Activation Of HOX Genes During Differentiation R-HSA-5619507,10/74,0.08602348077208417,0.5329966569095067,1.7955889546000268,4.4048220881676174,PAX6;EZH2;H2BC15;HOXA3;H2BC17;H2BC9;HOXD3;H2BC11;H2AX;HOXD4,up in tumor,10
gs_ind_0,GPCR Downstream Signaling R-HSA-388396,47/461,0.08640650649458083,0.5329966569095067,1.2677111389036202,3.104234503642754,AVPR2;CCR8;RGS20;CCR3;KISS1;GPSM2;BDKRB1;CCL25;F2RL3;CRHR2;DAGLA;ADCY6;CHGA;CCL20;OXTR;DGKI;GNAL;GNG4;GRPR;ADM2;GABBR2;GNAZ;HTR4;TAC3;ECT2;PDE1C;ARHGEF37;GRM2;APLN;RHO;GLP1R;GALR3;FGD1;HTR1D;NPFFR2;UBD;ARHGEF39;KPNA2;RASGRF2;BDKRB2;TRPC6;ARHGEF11;ADRA2C;RGS5;ADRA1D;GPSM1;GHRHR,up in tumor,47
